function,equanimity_subsets,equanimity_subsets_normalized,equanimity_importance,entanglement
11100001000011,-1.60938,0.632812,0.5625,7
1011010001111111,-1.92839,0.645833,0.5,7
000111111001011,-1.8763,0.619792,0.625,7
011110100101,-3.0638,0.533854,0.4375,6
110000010011111,-1.0625,0.652344,0.6875,7
0111101011100111,-1.03255,0.690104,0.5625,7
11100011001001,-2.02214,0.598958,0.5625,7
00100011101001,-1.83854,0.606771,0.5,8
0011001110101,-3.0638,0.533854,0.4375,6
1001110000111101,-1.52214,0.606771,0.5625,7
0110001001011001,-1.20964,0.638021,0.625,7
000111111010101,-3.0638,0.533854,0.4375,6
011001010010001,-1.83854,0.606771,0.5,7
101000111001101,-2.6875,0.574219,0.5625,7
00110101001111,-2,0.570312,0.5,7
1101110110001111,-2.88672,0.585938,0.375,6
101010101110111,-5.10938,0.472656,0.3125,4
1000110101111001,-1.29297,0.632812,0.625,8
110100110000011,-2.02214,0.598958,0.5625,8
1111000110100101,-2.2513,0.572917,0.5,6
0001010010111001,-2.10547,0.59375,0.5625,8
011001010111001,-2.10417,0.58724,0.5625,8
0001100011110101,-3.16667,0.544271,0.5,6
1110111010110101,-1.26172,0.664062,0.5,6
0111100001111101,-2.08854,0.602865,0.5,6
1001001111101,-1.70833,0.611979,0.625,6
01001101000111,-3.5013,0.541667,0.5,6
11110001110011,-3.0638,0.533854,0.4375,6
0110101111001011,-1.60938,0.632812,0.5625,7
000100001101,-3.04167,0.622396,0.3125,6
0111110000010001,-2.83464,0.559896,0.5,7
0001000110011,-1.49089,0.638021,0.4375,6
0100011110110101,-2.02214,0.598958,0.5625,8
1000111011000011,-2.10417,0.58724,0.5625,6
110010001000001,-2.74089,0.606771,0.4375,7
1010101111111011,-3.04167,0.622396,0.3125,6
0101001001110111,-3.64714,0.520833,0.4375,6
1000011110100001,-1.52214,0.606771,0.5625,7
010110110101111,-1.83854,0.606771,0.5,5
1001100110111,-2,0.570312,0.5,7
000111011011,-1.66797,0.585938,0.5,8
00100001111011,-2.2513,0.572917,0.5,7
0000110110101111,-4.45964,0.481771,0.375,6
1101000110111101,-2.08854,0.602865,0.5,7
0010010000100101,-1.49089,0.638021,0.4375,6
000110101011,-2.08854,0.602865,0.5,6
100110101100001,-2.02214,0.598958,0.5625,8
000011000100011,-2.65755,0.611979,0.4375,7
0111110110111001,-1.26172,0.664062,0.5,6
1100000001100111,-2.2513,0.572917,0.5,7
00000110000001,-1.72005,0.729167,0.3125,6
1010000011101,-4.63021,0.502604,0.375,5
1001111110101,-2.91797,0.554688,0.5,8
0110011101110001,-2.83464,0.559896,0.5,6
1000000010111,-3.47005,0.572917,0.375,6
0111100011011101,-2.42188,0.59375,0.5,6
0101110101110101,-4.29688,0.511719,0.375,6
1101101110110001,-2.08854,0.602865,0.5,7
1111011010001111,-1.26172,0.664062,0.5,6
1111000000111001,-2.91667,0.548177,0.5,6
010011111111111,-1.97917,0.665365,0.375,6
100101110101011,-1.79297,0.625,0.625,7
111110100001,-4.45964,0.481771,0.375,6
0011010100001011,-2.83464,0.559896,0.5,7
11101111000001,-5.125,0.457031,0.375,7
100100010110011,-0.980469,0.664062,0.6875,6
0010101001101001,-1.8763,0.619792,0.625,7
0111001110001111,-1.83854,0.606771,0.5,7
1001101010000101,-1.20964,0.638021,0.625,7
0000110111101101,-3.64714,0.520833,0.4375,6
1001010001101,-1.25521,0.690104,0.75,5
111010001101001,-3.10417,0.559896,0.5625,8
1001011101011001,-1.8138,0.635417,0.6875,7
00100101110111,-2.10417,0.58724,0.5625,8
0101001111011111,-2.88672,0.585938,0.375,6
001001111111111,-2.07422,0.625,0.4375,7
1101011111001001,-2.02604,0.61849,0.5625,7
1110010000101101,-1.52083,0.60026,0.5625,8
010110110111,-2.58333,0.557292,0.5,8
111100000111101,-3.64714,0.520833,0.4375,5
0110111010011101,-1.38021,0.658854,0.625,5
000011011011001,-1.52214,0.606771,0.5625,7
1000101010100011,-3.64714,0.520833,0.4375,7
1001110111110101,-2.07422,0.625,0.4375,7
0010111001110011,-2.2513,0.572917,0.5,7
1110100100100111,-1.29297,0.632812,0.625,8
1011111010111,-3.23438,0.554688,0.4375,7
110010101110011,-2.83464,0.559896,0.5,8
0101011101101101,-2.60938,0.605469,0.5625,7
1111010011010011,-2.67188,0.589844,0.5,7
10111110000011,-3.72917,0.509115,0.4375,6
0010011010010001,-1.04688,0.667969,0.625,6
1011000110101011,-3.0638,0.533854,0.4375,6
1011000011101011,-3.5013,0.541667,0.5,6
0111111111001001,-1.84505,0.651042,0.5,7
1100100010110011,-2.33333,0.561198,0.5,7
1111010111011101,-3.04167,0.622396,0.3125,6
0111010101010001,-5.375,0.453125,0.375,7
0100010111111011,-2.90104,0.563802,0.4375,7
0101000000101111,-2.2513,0.572917,0.5,6
0110010100011,-1.38021,0.658854,0.625,6
101110110101101,-2.08854,0.602865,0.5,6
1010111011111001,-1.92839,0.645833,0.5,7
0010111111011101,-2.07422,0.625,0.4375,5
100011011001101,-2.10417,0.58724,0.5625,8
0000001101101001,-1.79688,0.644531,0.625,6
101000000101,-2.22917,0.661458,0.375,4
1001001110100001,-2.10547,0.59375,0.5625,6
1010011010010101,-0.958333,0.635417,0.625,7
1110001000101111,-2.2513,0.572917,0.5,6
0111110101111111,-1.72005,0.729167,0.3125,6
110100111110101,-1.83854,0.606771,0.5,8
1111011011100111,-1.16667,0.704427,0.4375,7
1000000010001111,-3.71354,0.52474,0.375,5
10100001110001,-1.83854,0.606771,0.5,8
000010010110111,-2.60547,0.585938,0.5625,7
0000001011100011,-3.23438,0.554688,0.4375,7
00010110000101,-1.84505,0.651042,0.5,6
1100110010100101,-2.58333,0.557292,0.5,5
1100111001010101,-3.0638,0.533854,0.4375,6
1011000011011111,-2.90104,0.563802,0.4375,7
0010011111111001,-1.60938,0.632812,0.5625,8
101001000101001,-1.04688,0.667969,0.625,6
1110011010111111,-1.41667,0.700521,0.4375,7
0010000001001001,-0.9375,0.730469,0.5,7
0011111010001101,-2.02214,0.598958,0.5625,8
1110101000100111,-2.2513,0.572917,0.5,7
0011000110110011,-5.125,0.457031,0.375,7
1100111100101111,-3.47005,0.572917,0.375,6
101010000101001,-1.60938,0.632812,0.5625,7
011111110001101,-3.23438,0.554688,0.4375,7
0000101101010111,-3.72917,0.509115,0.4375,6
01000011001,-1.41667,0.700521,0.4375,7
0010001100111011,-5.375,0.453125,0.375,7
111001000111111,-2.08854,0.602865,0.5,7
00101011101011,-2.91667,0.548177,0.5,7
1100110000110111,-1.66797,0.585938,0.5,5
10000100001111,-1.60938,0.632812,0.5625,7
0110111101111011,-1.41667,0.700521,0.4375,7
1100100011010101,-3.72917,0.509115,0.4375,6
1110111101011,-2.67188,0.589844,0.5,7
1110011010110101,-1.27604,0.641927,0.5625,7
01100001100001,-1.05339,0.700521,0.625,6
1011010101010101,-3.64714,0.520833,0.4375,5
100001101001,-1.03255,0.690104,0.5625,7
0001110010100001,-0.796875,0.671875,0.625,7
1010001101100001,-2.10547,0.59375,0.5625,8
000110110001001,-3.23438,0.554688,0.4375,7
0000110001010111,-3.64714,0.520833,0.4375,6
1111001001101101,-1.21354,0.657552,0.625,7
1111111101010111,-2.53255,0.690104,0.25,4
100101000110111,-1.47917,0.638021,0.6875,8
1010110100001011,-3.16667,0.544271,0.5,6
1000000011001101,-4.04688,0.515625,0.375,7
0001011010011011,-1.875,0.613281,0.625,8
0101100100010011,-2.91797,0.554688,0.5,8
110000100001111,-1.20964,0.638021,0.625,7
1110001000001001,-1.60938,0.632812,0.5625,8
001100011011001,-4.3138,0.502604,0.4375,7
111111111010011,-2.5625,0.652344,0.375,5
010000010010001,-1.16667,0.704427,0.4375,7
000110011011001,-2.10547,0.59375,0.5625,8
101010000001111,-2.10547,0.59375,0.5625,8
0110111010110001,-1.20964,0.638021,0.625,7
1000101010100001,-2.42188,0.59375,0.5,7
000011101111111,-3.71354,0.52474,0.375,5
010110011110111,-1.60938,0.632812,0.5625,7
000101011010011,-1.4388,0.611979,0.5625,7
001001101111101,-2.83464,0.559896,0.5,6
011000011100001,-1.21354,0.657552,0.625,7
1010111110011111,-2.5625,0.652344,0.375,5
001100011000011,-1.21354,0.657552,0.625,7
0100011001001111,-3.72917,0.509115,0.4375,6
11110110100111,-1.85938,0.628906,0.5625,8
110101001100101,-2.91667,0.548177,0.5,7
011010111111,-2.10547,0.59375,0.5625,7
100110010100001,-1.04688,0.667969,0.625,6
1111100101010001,-3.64714,0.520833,0.4375,6
0010101111000001,-1.4388,0.611979,0.5625,7
00011011100011,-2.2513,0.572917,0.5,8
0100111010101011,-2.83464,0.559896,0.5,7
1000010110101101,-2.33333,0.561198,0.5,7
11000101001,-2.07422,0.625,0.4375,7
1010000011101101,-3.72917,0.509115,0.4375,6
001111101011,-2.58333,0.557292,0.5,8
1001011111111001,-1.05339,0.700521,0.625,6
010010101100111,-3.72917,0.509115,0.4375,6
0010111001110111,-2.31771,0.576823,0.4375,7
011010000011101,-2.10547,0.59375,0.5625,8
100000000011001,-2.22917,0.661458,0.375,6
1111011100001011,-3.23438,0.554688,0.4375,7
1011110010101,-3.72917,0.509115,0.4375,6
010011101001101,-2.10417,0.58724,0.5625,8
0001001001101001,-1.25521,0.690104,0.75,5
0011101101000011,-3.16667,0.544271,0.5,6
1110111011001001,-3.00521,0.580729,0.5,7
11111011010001,-3.64714,0.520833,0.4375,5
1000110001010111,-2.58333,0.557292,0.5,8
1111011001011001,-1.79688,0.644531,0.625,6
0000000011111111,-7,0.375,0.25,3
1010100100000111,-2.10547,0.59375,0.5625,6
000100010100001,-1.41667,0.700521,0.4375,7
1001001011100101,-1.47917,0.638021,0.6875,8
010110101100111,-2.2513,0.572917,0.5,6
0101110111110111,-2.5625,0.652344,0.375,5
11101010101011,-4.23047,0.507812,0.4375,7
1100110110110101,-1.83854,0.606771,0.5,8
1100110100101001,-2.10417,0.58724,0.5625,8
0011000011110111,-5.04297,0.46875,0.375,6
001110110101101,-2.2513,0.572917,0.5,6
1010001011100011,-3.72917,0.509115,0.4375,6
110111010111101,-1.26172,0.664062,0.5,6
1111000001011001,-2.91667,0.548177,0.5,6
1101110110101,-3.0638,0.533854,0.4375,6
1001000000100001,-1.35417,0.716146,0.5,7
1001101100111011,-3.23438,0.554688,0.4375,7
100111001000001,-1.85938,0.628906,0.5625,8
11001100001001,-2.90104,0.563802,0.4375,7
1110000001001001,-1.60938,0.632812,0.5625,8
010111001110001,-1.77083,0.596354,0.5625,8
1010000010101001,-3.23438,0.554688,0.4375,7
10010011011101,-1.875,0.613281,0.625,8
0111011101011101,-3.47005,0.572917,0.375,6
0101000010001101,-2.08854,0.602865,0.5,6
010110111110111,-1.26172,0.664062,0.5,6
0000000110111001,-2.90104,0.563802,0.4375,7
0001111010011011,-2.02214,0.598958,0.5625,8
100101,-1.57422,0.75,0.375,6
110010010000001,-1.92839,0.645833,0.5,7
011100001101,-4.63021,0.502604,0.375,5
001001011011011,-1.70833,0.611979,0.625,6
10101101001,-2.90104,0.563802,0.4375,7
110011011101101,-2.42188,0.59375,0.5,7
1001010100110011,-2.91667,0.548177,0.5,6
000001001111011,-3.64714,0.520833,0.4375,7
0010010000010001,-1.41667,0.700521,0.4375,7
0111110001100101,-2.02214,0.598958,0.5625,8
0111011011010111,-1.84505,0.651042,0.5,7
0000001001110111,-4.45964,0.481771,0.375,6
11111111111,-4.28255,0.533854,0.3125,5
1101100100111001,-1.4388,0.611979,0.5625,7
01001111010111,-3.64714,0.520833,0.4375,6
1011101111011101,-1.0625,0.6875,0.375,5
0000101101111101,-2.83464,0.559896,0.5,8
1111010101111111,-1.72005,0.729167,0.3125,6
0110100000000011,-1.11589,0.684896,0.5625,6
011000101011111,-2.6888,0.580729,0.5625,7
1000000100101101,-1.60938,0.632812,0.5625,8
00101010110111,-2.33333,0.561198,0.5,8
011000111000111,-1.70833,0.611979,0.625,6
1111100011100101,-2.67188,0.589844,0.5,7
0010110010011001,-1.20964,0.638021,0.625,7
111011001011101,-3.23438,0.554688,0.4375,7
101100110011,-5.04297,0.46875,0.375,6
001101110000011,-3.64714,0.520833,0.4375,6
111111110100011,-3.47005,0.572917,0.375,6
1011011111101011,-1.35417,0.716146,0.5,7
0100000100101111,-2.83464,0.559896,0.5,8
001110111101111,-1.34505,0.658854,0.5,6
000100110111001,-3.64714,0.520833,0.4375,7
0000010110101111,-4.20833,0.479167,0.375,5
0010010001000101,-2.07422,0.625,0.4375,7
000010001010001,-2.5625,0.652344,0.375,5
0010011011000111,-1.77083,0.596354,0.5625,8
00011100001011,-1.83854,0.606771,0.5,5
1101111111101101,-1.57422,0.75,0.375,6
011011111100101,-2.42188,0.59375,0.5,6
0111110100001111,-3.23438,0.554688,0.4375,7
010111111,-3.64714,0.520833,0.4375,5
101010100111011,-2.2513,0.572917,0.5,6
0111111111101001,-0.9375,0.730469,0.5,7
0110010010010101,-1.8763,0.619792,0.625,7
11000011101011,-1.54167,0.622396,0.625,7
0001111111000101,-2.83464,0.559896,0.5,7
010011010000011,-3.42188,0.566406,0.5,7
101010101111011,-3.23438,0.554688,0.4375,7
011010101001,-1.79688,0.644531,0.625,6
1110011101001101,-2.42188,0.59375,0.5,6
11001101010001,-5.04297,0.46875,0.375,6
1001011001010001,-1.8138,0.635417,0.6875,7
0101001001101011,-1.70833,0.611979,0.625,6
0101000010101,-2.07422,0.625,0.4375,6
0011000001110011,-5.04297,0.46875,0.375,6
1100011111111,-1.60938,0.632812,0.5625,7
1100001000110001,-1.60938,0.632812,0.5625,7
1010001001001111,-2.33333,0.561198,0.5,8
0001101100110101,-3.16667,0.544271,0.5,8
10000101001011,-1.60938,0.632812,0.5625,8
1100100000001111,-3.0638,0.533854,0.4375,6
110111011010111,-2.07422,0.625,0.4375,6
0100000010011,-1.75,0.691406,0.4375,6
000011001101001,-1.60938,0.632812,0.5625,7
010110100000001,-2.07422,0.625,0.4375,6
0000011110111001,-2.10417,0.58724,0.5625,8
111101001111011,-3.47005,0.572917,0.375,6
0011100111001,-1.4388,0.611979,0.5625,7
000001111001101,-2.02214,0.598958,0.5625,8
0101101000111,-1.4388,0.611979,0.5625,7
10111101001111,-1.50521,0.615885,0.5,6
001011011001011,-0.9375,0.683594,0.8125,7
1101001001010111,-2.2513,0.572917,0.5,7
1000111001100101,-1.70833,0.611979,0.625,6
0111000010111101,-2.83464,0.559896,0.5,8
010101011111,-4.20833,0.479167,0.375,5
01011000101011,-2.02214,0.598958,0.5625,6
1000110111001101,-4.45964,0.481771,0.375,6
001001010110101,-1.20964,0.638021,0.625,7
0010011111011011,-1.85938,0.628906,0.5625,8
001000100100011,-1.49089,0.638021,0.4375,6
0110011011110111,-2.07422,0.625,0.4375,6
001011111101,-1.52083,0.60026,0.5625,6
0010001101111011,-4.23047,0.507812,0.4375,7
1110001001101101,-1.29297,0.632812,0.625,8
1001001110001101,-1.52083,0.60026,0.5625,8
10101100101111,-3.0638,0.533854,0.4375,6
10100011100101,-1.29297,0.632812,0.625,8
0010000100010011,-3.32422,0.59375,0.4375,6
100001110101101,-1.0625,0.652344,0.6875,7
1001111011010111,-1.03255,0.690104,0.5625,7
101110100001011,-2.10417,0.58724,0.5625,8
1100000111101011,-2.2513,0.572917,0.5,6
000001100010011,-2.07422,0.625,0.4375,6
010001000110111,-3.0638,0.533854,0.4375,6
0111001001111101,-2.42188,0.59375,0.5,6
00011100101101,-1.4388,0.611979,0.5625,7
1110011100011011,-1.85938,0.628906,0.5625,8
001100111010011,-2.91667,0.548177,0.5,6
111000110000011,-2.10547,0.59375,0.5625,8
0111111110101,-2.90104,0.563802,0.4375,7
1010110111111011,-1.41667,0.700521,0.4375,7
110111100110101,-2.02604,0.61849,0.5625,7
1000011110000101,-2.2513,0.572917,0.5,6
0011011100011101,-3.64714,0.520833,0.4375,6
010110111011111,-1.11589,0.684896,0.5625,6
001100110101001,-3.64714,0.520833,0.4375,7
111101110011011,-2.65755,0.611979,0.4375,7
0100010001010111,-4.45964,0.481771,0.375,6
110100101110001,-2.91667,0.548177,0.5,6
0101001010011111,-2.02214,0.598958,0.5625,8
1110000011100011,-3.39583,0.518229,0.4375,6
1111100100001011,-2.2513,0.572917,0.5,7
0111011011101,-2.10547,0.59375,0.5625,7
0000011110100101,-2.2513,0.572917,0.5,6
0100111011011111,-3.47005,0.572917,0.375,6
00001000101001,-1.75,0.691406,0.4375,6
100000001111111,-5.375,0.453125,0.375,7
01110000101,-3.47005,0.572917,0.375,6
000110001010001,-1.84505,0.651042,0.5,7
0001000001110111,-5.04297,0.46875,0.375,6
1111110101010011,-2.65755,0.611979,0.4375,7
00100010010001,-1.0625,0.6875,0.375,5
0110001111010001,-2.10417,0.58724,0.5625,8
10010110010001,-1.79688,0.644531,0.625,6
1000111101101111,-3.32422,0.59375,0.4375,6
0101010000001011,-1.83854,0.606771,0.5,7
1000101011011111,-3.71354,0.52474,0.375,5
110101000000001,-2.07422,0.625,0.4375,7
101100011101,-3.64714,0.520833,0.4375,7
001110111111101,-2.88672,0.585938,0.375,6
0100111111001011,-2.90104,0.563802,0.4375,7
010111110111101,-1.49089,0.638021,0.4375,6
0111100001111001,-2.02214,0.598958,0.5625,6
0000000110010111,-3.42188,0.566406,0.5,7
1110011000001111,-2.2513,0.572917,0.5,7
010001110011111,-2.02214,0.598958,0.5625,7
1010111001110001,-1.52214,0.606771,0.5625,7
101001100000011,-2.08854,0.602865,0.5,6
1001101110011001,-1.66797,0.585938,0.5,5
1011101100101111,-3.47005,0.572917,0.375,6
0101000000001111,-2.31771,0.576823,0.4375,5
100001001110111,-4.3125,0.496094,0.4375,7
1111000111110011,-4.28255,0.533854,0.3125,5
0010111100111,-2.58333,0.557292,0.5,8
10110101100011,-2,0.570312,0.5,7
0101110001001001,-2.6888,0.580729,0.5625,7
0000110100001111,-5.85547,0.429688,0.3125,5
010100011001001,-2.02604,0.61849,0.5625,7
01100111001111,-1.20964,0.638021,0.625,7
1111111100101011,-3.375,0.613281,0.3125,6
0000011101,-1.97917,0.665365,0.375,6
111000001000001,-2.74089,0.606771,0.4375,7
0010110101111,-0.958333,0.635417,0.625,7
1011101111000011,-2.08854,0.602865,0.5,6
11011101010001,-5.375,0.453125,0.375,5
000101110011,-3.23438,0.554688,0.4375,7
1000101001011101,-2.33333,0.561198,0.5,7
1010111011010101,-1.50521,0.615885,0.5,6
101111101110101,-3.32422,0.59375,0.4375,6
1100101010110011,-2.2513,0.572917,0.5,8
0100110000110111,-2.33333,0.561198,0.5,7
1000010010010011,-1.27604,0.641927,0.5625,7
0110000011,-2.5625,0.652344,0.375,5
110010100010101,-3.64714,0.520833,0.4375,7
0101100010110001,-2.02214,0.598958,0.5625,7
1100101011101101,-3.00521,0.580729,0.5,7
100000111100001,-1.50521,0.615885,0.5,6
110010010101101,-1.29167,0.626302,0.625,6
0001111101100111,-3.00521,0.580729,0.5,7
011011010100101,-1.875,0.613281,0.625,8
1011001100000001,-4.04688,0.515625,0.375,7
10100011100001,-1.83854,0.606771,0.5,8
0010001,-1.60938,0.785156,0.1875,4
0001000001100111,-3.00521,0.580729,0.5,7
0011101001101111,-2.42188,0.59375,0.5,6
10110000011011,-2.10547,0.59375,0.5625,6
00100101111101,-2.33333,0.561198,0.5,8
100101100000101,-1.79688,0.644531,0.625,6
1000011000101101,-1.8138,0.635417,0.6875,7
1110110011010011,-1.60938,0.632812,0.5625,7
111000111011111,-1.69922,0.671875,0.5625,7
0110001000110001,-2.67188,0.589844,0.5,7
1110010101101001,-1.0638,0.658854,0.6875,6
1111101001011101,-1.49089,0.638021,0.4375,6
0011101000101011,-4.3125,0.496094,0.4375,7
111110111011101,-3.375,0.613281,0.3125,6
010001000111101,-2.2513,0.572917,0.5,7
0000110101001001,-3.00521,0.580729,0.5,7
0010101000110001,-2.90104,0.563802,0.4375,7
0101101010011011,-1.4388,0.611979,0.5625,7
10011000100011,-2.90104,0.563802,0.4375,7
0001001001000011,-1.92839,0.645833,0.5,7
110001101011001,-1.77083,0.596354,0.5625,8
0101101000001111,-2.58333,0.557292,0.5,4
0010000010110011,-4.63021,0.502604,0.375,5
1111111100110001,-4.28255,0.533854,0.3125,5
0110000101010111,-3.10417,0.559896,0.5625,8
1010100010101111,-4.45964,0.481771,0.375,6
011110010001111,-1.23047,0.648438,0.6875,7
1001110110010001,-2,0.570312,0.5,7
0110000011111001,-3.75,0.53125,0.5,6
0001010111,-2.07422,0.625,0.4375,5
1111011001111011,-1.35417,0.716146,0.5,7
0011000011101101,-2.91667,0.548177,0.5,6
10100111010011,-2.10417,0.58724,0.5625,8
1101000010011001,-2.2513,0.572917,0.5,6
0001101110000111,-2.6875,0.574219,0.5625,7
1101111000111111,-1.16667,0.704427,0.4375,7
100011110001,-2.90104,0.563802,0.4375,7
1111001011001111,-1.49089,0.638021,0.4375,6
111011010111001,-1.60938,0.632812,0.5625,8
0101100100110001,-2.83464,0.559896,0.5,8
01000011000011,-1.84505,0.651042,0.5,6
1011010100001111,-2.2513,0.572917,0.5,6
01111001010111,-2.10547,0.59375,0.5625,8
1000001001001011,-2.02604,0.61849,0.5625,7
0010010001011111,-3.16667,0.544271,0.5,6
0111011010000111,-1.20964,0.638021,0.625,6
1101101011001101,-2.42188,0.59375,0.5,7
0010101101011011,-2.83464,0.559896,0.5,7
001000110010101,-4.29688,0.511719,0.375,7
0101010111111,-3.0638,0.533854,0.4375,6
1101100100101101,-1.20964,0.638021,0.625,6
010011001110001,-2.2513,0.572917,0.5,7
100011001010001,-2.90104,0.563802,0.4375,7
0001000001011,-1.97917,0.665365,0.375,6
010101010110111,-2.2513,0.572917,0.5,6
010000001111111,-5.125,0.457031,0.375,7
1101100001011011,-1.66797,0.585938,0.5,8
000000111011,-2.07422,0.625,0.4375,6
11101001101,-3.5013,0.541667,0.5,6
11011001,-3.47005,0.572917,0.375,6
0101011100100011,-3.72917,0.509115,0.4375,6
00111011111001,-1.4388,0.611979,0.5625,7
1100001111111101,-1.84505,0.651042,0.5,6
1100001101110111,-2.08854,0.602865,0.5,6
0000110111010001,-2.2513,0.572917,0.5,6
110100110000001,-2.90104,0.563802,0.4375,7
0110111001,-2.90104,0.563802,0.4375,7
0011001100101101,-2.91667,0.548177,0.5,6
1000001111101111,-3.23438,0.554688,0.4375,7
010010101110101,-3.39583,0.518229,0.4375,6
1010110100111,-1.77083,0.596354,0.5625,8
100010100100011,-2.08854,0.602865,0.5,6
010010110001011,-1.8138,0.635417,0.6875,7
0011001101101,-2.10547,0.59375,0.5625,7
1100110110000001,-3.0638,0.533854,0.4375,6
001111011110011,-0.796875,0.671875,0.625,7
0101000110001111,-2.33333,0.561198,0.5,8
1011001001010001,-2.91797,0.554688,0.5,6
010011100100111,-4.20833,0.479167,0.375,5
1010000001000101,-1.49089,0.638021,0.4375,6
1100001110111011,-2.08854,0.602865,0.5,6
011011011001001,-0.9375,0.683594,0.8125,7
1100111110111001,-1.26172,0.664062,0.5,6
100011011011001,-1.52083,0.60026,0.5625,8
1001101000001,-2.74089,0.606771,0.4375,7
01011000110101,-3.5013,0.541667,0.5,6
0001011011110111,-3.00521,0.580729,0.5,7
0110100010110001,-1.8763,0.619792,0.625,7
110110011011111,-1.11589,0.684896,0.5625,6
110000010110111,-1.54167,0.622396,0.625,8
011001111010101,-2.2513,0.572917,0.5,6
100110001110011,-2.125,0.609375,0.625,7
11111100100001,-4.3125,0.496094,0.4375,7
1011001100111111,-3.47005,0.572917,0.375,6
0010001100110011,-5.85547,0.429688,0.3125,5
00100000010101,-1.97917,0.665365,0.375,6
0111000010111011,-3.64714,0.520833,0.4375,6
0000101100100101,-2.67188,0.589844,0.5,7
0100100011000001,-1.84505,0.651042,0.5,7
1111001110001,-3.39583,0.518229,0.4375,6
